Linkage Group	BasePair	Population	Read_Depth	Allele_Freq	Heterozygosity	Fis
groupIII	2417934	4	21	1	0	0
groupIII	2417938	4	21	1	0	0
groupIII	2417930	4	21	1	0	0
groupIII	2417939	4	21	1	0	0
groupIII	2417941	4	21	1	0	0
groupIII	2417944	4	21	1	0	0
groupIII	2417946	4	21	1	0	0
groupIII	2417957	4	21	1	0	0
groupIII	2493962	4	21	1	0	0
groupIII	2493968	4	21	1	0	0
groupIII	2493997	4	21	1	0	0
groupIII	2493998	4	21	1	0	0
groupIII	2493956	4	21	1	0	0
groupIII	2493971	4	21	1	0	0
groupIII	2493981	4	21	1	0	0
groupIII	2493982	4	21	1	0	0
groupIII	2494001	4	21	1	0	0
groupIII	2494008	4	21	1	0	0
groupIII	2494026	4	21	1	0	0
groupIII	2561229	4	21	1	0	0
groupIII	2561267	4	21	1	0	0
groupIII	2561196	4	21	1	0	0
groupIII	2561208	4	21	1	0	0
groupIII	2612331	4	19	1	0	0
groupIII	2612340	4	19	1	0	0
groupIII	2612343	4	19	1	0	0
groupIII	2648016	4	20	1	0	0
groupIII	2648035	4	20	1	0	0
groupIII	2648069	4	20	1	0	0
groupIII	2648079	4	20	1	0	0
groupIII	2648080	4	20	1	0	0
groupIII	2648100	4	20	1	0	0
groupIII	2648102	4	20	1	0	0
groupIII	2652416	4	21	1	0	0
groupIII	2652421	4	21	1	0	0
groupIII	2652422	4	21	1	0	0
groupIII	2652390	4	21	1	0	0
groupIII	2652412	4	21	1	0	0
groupIII	2652413	4	21	1	0	0
groupIII	2652428	4	21	1	0	0
groupIII	2652436	4	21	1	0	0
groupIII	2669905	4	21	1	0	0
groupIII	2669911	4	21	1	0	0
groupIII	2669918	4	21	1	0	0
groupIII	2669920	4	21	1	0	0
groupIII	2669931	4	21	1	0	0
groupIII	2669957	4	21	1	0	0
groupIII	2669973	4	21	1	0	0
groupIII	2669961	4	21	1	0	0
groupIII	2686690	4	17	1	0	0
groupIII	2686692	4	17	1	0	0
groupIII	2686713	4	16	1	0	0
groupIII	2686725	4	17	1	0	0
groupIII	2686732	4	17	1	0	0
groupIII	2686714	4	19	1	0	0
groupIII	2686716	4	19	1	0	0
groupIII	2686736	4	19	1	0	0
groupIII	2686754	4	19	1	0	0
groupIII	2845397	4	21	0.952381	0.0952381	-0.025
groupIII	2845423	4	21	1	0	0
groupIII	2845423	4	20	1	0	0
groupIII	2845426	4	20	1	0	0
groupIII	2850877	4	21	1	0	0
groupIII	2850846	4	21	1	0	0
groupIII	2850848	4	21	1	0	0
groupIII	2850886	4	21	1	0	0
groupIII	2850888	4	21	1	0	0
groupIII	2859879	4	21	1	0	0
groupIII	2859931	4	21	1	0	0
groupIII	2885292	4	21	1	0	0
groupIII	2885284	4	20	1	0	0
groupIII	2898839	4	21	1	0	0
groupIII	2898850	4	21	1	0	0
groupIII	2898872	4	21	1	0	0
groupIII	2898883	4	21	1	0	0
groupIII	2898856	4	21	1	0	0
groupIII	2898895	4	21	1	0	0
groupIII	2898899	4	21	1	0	0
groupIII	2908676	4	21	1	0	0
groupIII	2908697	4	21	1	0	0
groupIII	2908703	4	21	1	0	0
groupIII	2908725	4	21	1	0	0
groupIII	2908736	4	21	0.928571	0.142857	-0.051282051
groupIII	2908685	4	21	1	0	0
groupIII	2908696	4	21	1	0	0
groupIII	2908737	4	21	1	0	0
groupIII	2908756	4	21	1	0	0
groupIII	2937058	4	21	1	0	0
groupIII	2937103	4	21	1	0	0
groupIII	2937072	4	21	1	0	0
groupIII	2937079	4	21	1	0	0
groupIII	2937129	4	21	1	0	0
groupIII	2958945	4	21	1	0	0
groupIII	2964128	4	21	1	0	0
groupIII	2964138	4	21	1	0	0
groupIII	2964158	4	21	1	0	0
groupIII	2965522	4	21	1	0	0
groupIII	2965540	4	21	1	0	0
groupIII	2965539	4	21	1	0	0
groupIII	2965550	4	21	1	0	0
groupIII	2968092	4	18	1	0	0
groupIII	2968093	4	18	1	0	0
groupIII	2979348	4	21	1	0	0
groupIII	2979395	4	21	1	0	0
groupIII	3079255	4	19	1	0	0
groupIII	3082889	4	21	1	0	0
groupIII	3082897	4	21	1	0	0
groupIII	3082938	4	21	1	0	0
groupIII	3119972	4	20	1	0	0
groupIII	3122661	4	21	0.928571	0.142857	-0.051282051
groupIII	3122731	4	21	1	0	0
groupIII	3148065	4	21	1	0	0
groupIII	3148070	4	21	1	0	0
groupIII	3148078	4	21	1	0	0
groupIII	3148078	4	21	1	0	0
groupIII	3148131	4	21	1	0	0
groupIII	3148135	4	21	1	0	0
groupIII	3191109	4	21	1	0	0
groupIII	3191089	4	20	1	0	0
groupIII	3191092	4	20	1	0	0
groupIII	3207679	4	21	1	0	0
groupIII	3207684	4	21	1	0	0
groupIII	3207686	4	21	1	0	0
groupIII	3207699	4	21	1	0	0
groupIII	3258717	4	21	1	0	0
groupIII	3258764	4	21	1	0	0
groupIII	3258757	4	21	1	0	0
groupIII	3258799	4	21	1	0	0
groupIII	3329080	4	18	1	0	0
groupIII	3329081	4	18	1	0	0
groupIII	3329086	4	18	1	0	0
groupIII	3329102	4	18	1	0	0
groupIII	3329087	4	21	1	0	0
groupIII	3329113	4	21	1	0	0
groupIII	3421925	4	21	1	0	0
groupIII	3421945	4	21	1	0	0
groupIII	3421866	4	21	1	0	0
groupIII	3421909	4	21	1	0	0
groupIII	3421941	4	21	1	0	0
groupIII	3425985	4	20	1	0	0
groupIII	3426005	4	20	1	0	0
groupIII	3426015	4	20	1	0	0
groupIII	3426019	4	20	1	0	0
groupIII	3426038	4	20	1	0	0
groupIII	3426055	4	20	1	0	0
groupIII	3426057	4	20	1	0	0
groupIII	3426060	4	20	1	0	0
groupIII	3543818	4	21	0.928571	0.142857	-0.051282051
groupIII	3543866	4	21	1	0	0
groupIII	3543873	4	21	1	0	0
groupIII	3574483	4	20	1	0	0
groupIII	3574504	4	19	0.921053	0.157895	-0.057142857
groupIII	3574520	4	20	1	0	0
groupIII	3574540	4	20	1	0	0
groupIII	3574543	4	20	1	0	0
groupIII	3605908	4	21	1	0	0
groupIII	3605912	4	21	1	0	0
groupIII	3605928	4	21	1	0	0
groupIII	3605911	4	21	1	0	0
groupIII	3605943	4	21	1	0	0
groupIII	3605944	4	21	1	0	0
groupIII	3641549	4	21	0.857143	0.285714	-0.138888889
groupIII	3641554	4	21	0.857143	0.285714	-0.138888889
groupIII	3641571	4	21	1	0	0
groupIII	3641542	4	21	1	0	0
groupIII	3797317	4	20	1	0	0
groupIII	3797334	4	20	1	0	0
groupIII	3797337	4	20	1	0	0
groupIII	3797362	4	20	1	0	0
groupIII	3797326	4	20	1	0	0
groupIII	3797341	4	20	1	0	0
groupIII	3797348	4	20	1	0	0
groupIII	3800315	4	21	1	0	0
groupIII	3800359	4	21	1	0	0
groupIII	3800375	4	21	1	0	0
groupIII	3800326	4	21	1	0	0
groupIII	3800354	4	20	0.525	0.45	0.120300752
groupIII	3859822	4	21	1	0	0
groupIII	3859867	4	21	1	0	0
groupIII	3859843	4	21	0.928571	0.142857	-0.051282051
groupIII	3859848	4	21	1	0	0
groupIII	3859851	4	21	0.904762	0.0952381	0.460526316
groupIII	3859891	4	21	0.904762	0.0952381	0.460526316
groupIII	3886725	4	20	1	0	0
groupIII	3886728	4	20	1	0	0
groupIII	3886673	4	20	1	0	0
groupIII	3886678	4	20	1	0	0
groupIII	3886688	4	20	1	0	0
groupIII	3898263	4	21	1	0	0
groupIII	3898299	4	21	1	0	0
groupIII	3898309	4	21	1	0	0
groupIII	3898314	4	21	1	0	0
groupIII	4003101	4	21	1	0	0
groupIII	4003114	4	21	1	0	0
groupIII	4003109	4	21	1	0	0
groupIII	4003138	4	20	0.525	0.45	0.120300752
groupIII	4016303	4	21	1	0	0
groupIII	4016317	4	21	1	0	0
groupIII	4016331	4	21	1	0	0
groupIII	4016335	4	21	1	0	0
groupIII	4016348	4	21	1	0	0
groupIII	4016354	4	21	1	0	0
groupIII	4016359	4	21	1	0	0
groupIII	4024298	4	20	1	0	0
groupIII	4024319	4	20	0.9	0.1	0.458333333
groupIII	4024321	4	20	1	0	0
groupIII	4024353	4	20	1	0	0
groupIII	4024304	4	17	1	0	0
groupIII	4024323	4	17	1	0	0
groupIII	4024359	4	17	1	0	0
groupIII	4025454	4	21	1	0	0
groupIII	4025464	4	21	1	0	0
groupIII	4025479	4	21	1	0	0
groupIII	4025489	4	21	1	0	0
groupIII	4025510	4	21	1	0	0
groupIII	4025515	4	21	1	0	0
groupIII	4025518	4	21	1	0	0
groupIII	4025525	4	21	1	0	0
groupIII	4026657	4	21	1	0	0
groupIII	4026671	4	21	1	0	0
groupIII	4026684	4	21	1	0	0
groupIII	4026689	4	21	1	0	0
groupIII	4026674	4	21	1	0	0
groupIII	4026695	4	21	1	0	0
groupIII	4026734	4	21	1	0	0
groupIII	4170063	4	21	1	0	0
groupIII	4170015	4	20	1	0	0
groupIII	4170023	4	20	1	0	0
groupIII	4170038	4	20	1	0	0
groupIII	4170058	4	20	1	0	0
groupIII	4189027	4	21	1	0	0
groupIII	4189034	4	21	1	0	0
groupIII	4189053	4	21	1	0	0
groupIII	4189056	4	21	1	0	0
groupIII	4188988	4	21	1	0	0
groupIII	4189005	4	21	1	0	0
groupIII	4189019	4	21	1	0	0
groupIII	4189033	4	19	0.578947	0.421053	0.159090909
groupIII	4236902	4	17	1	0	0
groupIII	4236927	4	17	1	0	0
groupIII	4270027	4	21	1	0	0
groupIII	4270065	4	21	1	0	0
groupIII	4270084	4	21	1	0	0
groupIII	4270087	4	21	1	0	0
groupIII	4270095	4	21	1	0	0
groupIII	4270020	4	21	0.97619	0.047619	0
groupIII	4270053	4	21	1	0	0
groupIII	4277352	4	20	1	0	0
groupIII	4277370	4	20	1	0	0
groupIII	4277392	4	20	1	0	0
groupIII	4277393	4	20	1	0	0
groupIII	4277409	4	20	1	0	0
groupIII	4277359	4	20	1	0	0
groupIII	4277388	4	20	1	0	0
groupIII	4277423	4	19	1	0	0
groupIII	4281171	4	21	1	0	0
groupIII	4281180	4	21	1	0	0
groupIII	4281182	4	21	1	0	0
groupIII	4281197	4	21	1	0	0
groupIII	4281201	4	21	1	0	0
groupIII	4281202	4	21	1	0	0
groupIII	4281234	4	21	1	0	0
groupIII	4320164	4	21	1	0	0
groupIII	4320165	4	21	1	0	0
groupIII	4320171	4	20	1	0	0
groupIII	4320186	4	21	1	0	0
groupIII	4320189	4	21	1	0	0
groupIII	4320193	4	17	0.5	0.647059	-0.256055363
groupIII	4320197	4	21	1	0	0
groupIII	4320200	4	12	0.833333	0.333333	-0.15
groupIII	4320231	4	21	1	0	0
groupIII	4320174	4	21	1	0	0
groupIII	4320196	4	21	1	0	0
groupIII	4320201	4	21	1	0	0
groupIII	4320215	4	21	1	0	0
groupIII	4320223	4	21	1	0	0
groupIII	4325201	4	20	1	0	0
groupIII	4325215	4	20	1	0	0
groupIII	4410687	4	21	1	0	0
groupIII	4410707	4	21	1	0	0
groupIII	4410717	4	21	1	0	0
groupIII	4410700	4	21	1	0	0
groupIII	4410723	4	21	1	0	0
groupIII	4410724	4	21	1	0	0
groupIII	4410732	4	21	1	0	0
groupIII	4410740	4	21	1	0	0
groupIII	4410761	4	21	1	0	0
groupIII	4410763	4	21	1	0	0
groupIII	4410773	4	21	1	0	0
groupIII	4410775	4	21	1	0	0
groupIII	4425275	4	21	1	0	0
groupIII	4425313	4	21	1	0	0
groupIII	4425342	4	21	1	0	0
groupIII	4425318	4	21	1	0	0
groupIII	4425321	4	21	1	0	0
groupIII	4430613	4	21	1	0	0
groupIII	4430624	4	21	1	0	0
groupIII	4430625	4	21	1	0	0
groupIII	4430649	4	21	1	0	0
groupIII	4430604	4	21	1	0	0
groupIII	4430613	4	21	1	0	0
groupIII	4430634	4	21	1	0	0
groupIII	4582648	4	21	1	0	0
groupIII	4582653	4	21	1	0	0
groupIII	4582657	4	21	1	0	0
groupIII	4582668	4	21	1	0	0
groupIII	4582669	4	21	1	0	0
groupIII	4582691	4	21	1	0	0
groupIII	4582718	4	21	1	0	0
groupIII	4685047	4	21	1	0	0
groupIII	4685049	4	21	1	0	0
groupIII	4685050	4	21	1	0	0
groupIII	4685057	4	21	1	0	0
groupIII	4685058	4	21	1	0	0
groupIII	4685093	4	21	0.761905	0.380952	-0.025
groupIII	4685095	4	21	0.761905	0.380952	-0.025
groupIII	4685073	4	21	1	0	0
groupIII	4685083	4	21	1	0	0
groupIII	4685090	4	21	1	0	0
groupIII	4694388	4	21	1	0	0
groupIII	4694411	4	21	1	0	0
groupIII	4694418	4	21	1	0	0
groupIII	4694449	4	21	1	0	0
groupIII	4694384	4	21	1	0	0
groupIII	4694413	4	21	1	0	0
groupIII	4694417	4	21	1	0	0
groupIII	4694420	4	21	1	0	0
groupIII	4694451	4	21	1	0	0
groupIII	4708994	4	21	1	0	0
groupIII	4709001	4	21	1	0	0
groupIII	4708999	4	21	1	0	0
groupIII	4709006	4	21	1	0	0
groupIII	4709018	4	21	1	0	0
groupIII	4709022	4	21	1	0	0
groupIII	4709029	4	21	1	0	0
groupIII	4709038	4	21	1	0	0
groupIII	4709041	4	21	0.5	1	-0.952380952
groupIII	4730930	4	21	1	0	0
groupIII	4730931	4	21	1	0	0
groupIII	4730936	4	21	1	0	0
groupIII	4730937	4	21	1	0	0
groupIII	4730966	4	21	1	0	0
groupIII	4730970	4	21	1	0	0
groupIII	4730972	4	21	1	0	0
groupIII	4730939	4	21	1	0	0
groupIII	4730946	4	21	1	0	0
groupIII	4730950	4	21	1	0	0
groupIII	4730956	4	21	1	0	0
groupIII	4730983	4	21	1	0	0
groupIII	4730987	4	21	1	0	0
groupIII	4731618	4	21	1	0	0
groupIII	4731626	4	21	1	0	0
groupIII	4731628	4	20	1	0	0
groupIII	4731636	4	20	1	0	0
groupIII	4731649	4	20	1	0	0
groupIII	4731665	4	20	1	0	0
groupIII	4731667	4	20	1	0	0
groupIII	4731674	4	20	1	0	0
groupIII	4731696	4	20	1	0	0
groupIII	4777005	4	21	1	0	0
groupIII	4777021	4	21	1	0	0
groupIII	4777059	4	21	1	0	0
groupIII	4777067	4	21	1	0	0
groupIII	4777018	4	21	1	0	0
groupIII	4777033	4	21	1	0	0
groupIII	4777052	4	21	1	0	0
groupIII	4777065	4	21	1	0	0
groupIII	4863485	4	20	1	0	0
groupIII	4863537	4	20	1	0	0
groupIII	4863551	4	19	1	0	0
groupIII	4863562	4	20	1	0	0
groupIII	4865581	4	21	1	0	0
groupIII	4865598	4	21	1	0	0
groupIII	4865544	4	21	1	0	0
groupIII	4865569	4	21	1	0	0
groupIII	4865573	4	21	1	0	0
groupIII	4865574	4	21	1	0	0
groupIII	4865579	4	21	1	0	0
groupIII	4890219	4	21	1	0	0
groupIII	4890227	4	21	1	0	0
groupIII	4890254	4	21	0.666667	0.47619	-0.045918367
groupIII	4890272	4	21	0.666667	0.47619	-0.045918367
groupIII	4890278	4	21	1	0	0
groupIII	4944065	4	21	1	0	0
groupIII	4944070	4	21	1	0	0
groupIII	4944077	4	21	1	0	0
groupIII	4944090	4	21	1	0	0
groupIII	4944092	4	21	1	0	0
groupIII	4967329	4	21	1	0	0
groupIII	4967353	4	21	1	0	0
groupIII	4967390	4	21	1	0	0
groupIII	4967393	4	21	1	0	0
groupIII	4975165	4	21	0.928571	0.142857	-0.051282051
groupIII	4975148	4	21	1	0	0
groupIII	4975149	4	21	1	0	0
groupIII	4975153	4	21	1	0	0
groupIII	4975182	4	21	1	0	0
groupIII	5025622	4	21	1	0	0
groupIII	5025636	4	21	1	0	0
groupIII	5025639	4	21	1	0	0
groupIII	5025640	4	21	0.666667	0.47619	-0.045918367
groupIII	5025691	4	21	1	0	0
groupIII	5025659	4	21	1	0	0
groupIII	5025663	4	21	1	0	0
groupIII	5025686	4	21	1	0	0
groupIII	5025690	4	21	1	0	0
groupIII	5041804	4	21	1	0	0
groupIII	5041806	4	21	1	0	0
groupIII	5041818	4	21	0.571429	0.857143	-0.708333333
groupIII	5041823	4	21	0.5	1	-0.952380952
groupIII	5041833	4	21	1	0	0
groupIII	5041834	4	21	1	0	0
groupIII	5041864	4	21	1	0	0
groupIII	5041815	4	21	1	0	0
groupIII	5041817	4	21	1	0	0
groupIII	5041857	4	21	1	0	0
groupIII	5041864	4	21	1	0	0
groupIII	5083407	4	21	1	0	0
groupIII	5083460	4	21	1	0	0
groupIII	5083461	4	21	1	0	0
groupIII	5090156	4	21	1	0	0
groupIII	5090165	4	21	0.97619	0.047619	0
groupIII	5090215	4	21	1	0	0
groupIII	5090141	4	21	1	0	0
groupIII	5090168	4	21	1	0	0
groupIII	5090175	4	21	1	0	0
groupIII	5146941	4	21	1	0	0
groupIII	5146990	4	21	1	0	0
groupIII	5146999	4	21	1	0	0
groupIII	5158301	4	21	1	0	0
groupIII	5158306	4	21	1	0	0
groupIII	5158321	4	21	1	0	0
groupIII	5158263	4	21	1	0	0
groupIII	5158271	4	21	1	0	0
groupIII	5179039	4	21	1	0	0
groupIII	5179043	4	21	1	0	0
groupIII	5179054	4	21	1	0	0
groupIII	5179057	4	21	1	0	0
groupIII	5179069	4	21	1	0	0
groupIII	5179072	4	21	1	0	0
groupIII	5179101	4	21	1	0	0
groupIII	5186075	4	21	1	0	0
groupIII	5186101	4	21	1	0	0
groupIII	5186124	4	21	1	0	0
groupIII	5186128	4	21	1	0	0
groupIII	5186144	4	21	0.928571	0.142857	-0.051282051
groupIII	5186083	4	21	1	0	0
groupIII	5214425	4	20	0.8	0.3	0.0859375
groupIII	5214431	4	21	1	0	0
groupIII	5214468	4	21	1	0	0
groupIII	5214480	4	21	1	0	0
groupIII	5214438	4	21	1	0	0
groupIII	5214470	4	21	1	0	0
groupIII	5214472	4	21	1	0	0
groupIII	5246214	4	20	1	0	0
groupIII	5246222	4	20	1	0	0
groupIII	5246241	4	20	1	0	0
groupIII	5246249	4	20	1	0	0
groupIII	5246279	4	20	1	0	0
groupIII	5263813	4	21	1	0	0
groupIII	5263837	4	21	1	0	0
groupIII	5263811	4	21	1	0	0
groupIII	5263835	4	21	1	0	0
groupIII	5263852	4	21	1	0	0
groupIII	5263861	4	21	1	0	0
groupIII	5294510	4	21	1	0	0
groupIII	5294521	4	21	1	0	0
groupIII	5294524	4	21	1	0	0
groupIII	5294527	4	21	1	0	0
groupIII	5294546	4	21	1	0	0
groupIII	5294514	4	21	1	0	0
groupIII	5294522	4	21	1	0	0
groupIII	5294555	4	21	1	0	0
groupIII	5316744	4	21	1	0	0
groupIII	5316750	4	21	1	0	0
groupIII	5316808	4	21	1	0	0
groupIII	5316817	4	21	1	0	0
groupIII	5316822	4	21	1	0	0
groupIII	5316755	4	21	1	0	0
groupIII	5316785	4	21	1	0	0
groupIII	5316791	4	21	1	0	0
groupIII	5316827	4	21	1	0	0
groupIII	5336644	4	21	1	0	0
groupIII	5336674	4	20	0.625	0.65	-0.352
groupIII	5336673	4	21	1	0	0
groupIII	5336684	4	21	1	0	0
groupIII	5340396	4	20	1	0	0
groupIII	5340408	4	20	1	0	0
groupIII	5340442	4	20	1	0	0
groupIII	5340454	4	20	1	0	0
groupIII	5340391	4	21	1	0	0
groupIII	5340417	4	21	1	0	0
groupIII	5340450	4	21	0.690476	0.52381	-0.196286472
groupIII	5341248	4	21	1	0	0
groupIII	5341249	4	21	1	0	0
groupIII	5341253	4	21	1	0	0
groupIII	5341259	4	21	1	0	0
groupIII	5341326	4	21	1	0	0
groupIII	5341329	4	21	1	0	0
groupIII	5341268	4	20	1	0	0
groupIII	5341276	4	20	1	0	0
groupIII	5341294	4	20	1	0	0
groupIII	5341296	4	20	1	0	0
groupIII	5341309	4	20	1	0	0
groupIII	5341310	4	20	1	0	0
groupIII	5341326	4	20	1	0	0
groupIII	5341336	4	20	1	0	0
groupIII	5341337	4	20	1	0	0
groupIII	5350559	4	21	1	0	0
groupIII	5350578	4	21	1	0	0
groupIII	5350581	4	21	1	0	0
groupIII	5350582	4	21	1	0	0
groupIII	5350588	4	21	1	0	0
groupIII	5350605	4	21	1	0	0
groupIII	5350633	4	21	1	0	0
groupIII	5350636	4	21	1	0	0
groupIII	5350559	4	21	1	0	0
groupIII	5350614	4	21	1	0	0
groupIII	5350623	4	21	1	0	0
groupIII	5366123	4	21	1	0	0
groupIII	5366125	4	21	1	0	0
groupIII	5366130	4	21	1	0	0
groupIII	5366132	4	21	1	0	0
groupIII	5366155	4	21	1	0	0
groupIII	5366113	4	20	1	0	0
groupIII	5366123	4	20	1	0	0
groupIII	5366166	4	20	1	0	0
groupIII	5366170	4	20	1	0	0
groupIII	5366173	4	20	1	0	0
groupIII	5366176	4	20	1	0	0
groupIII	5366188	4	20	1	0	0
groupIII	5382053	4	21	0.690476	0.52381	-0.196286472
groupIII	5382064	4	21	1	0	0
groupIII	5382073	4	21	1	0	0
groupIII	5382074	4	21	1	0	0
groupIII	5382105	4	21	1	0	0
groupIII	5382115	4	21	1	0	0
groupIII	5382119	4	21	1	0	0
groupIII	5382062	4	21	1	0	0
groupIII	5382071	4	21	1	0	0
groupIII	5382090	4	21	1	0	0
groupIII	5382094	4	21	1	0	0
groupIII	5382124	4	21	1	0	0
groupIII	5391330	4	21	1	0	0
groupIII	5391338	4	21	1	0	0
groupIII	5391343	4	21	0.690476	0.52381	-0.196286472
groupIII	5391375	4	21	1	0	0
groupIII	5391393	4	21	1	0	0
groupIII	5391394	4	21	1	0	0
groupIII	5436435	4	21	1	0	0
groupIII	5436448	4	21	1	0	0
groupIII	5436480	4	21	1	0	0
groupIII	5436497	4	21	1	0	0
groupIII	5436505	4	21	1	0	0
groupIII	5436448	4	20	1	0	0
groupIII	5436449	4	20	1	0	0
groupIII	5436468	4	20	1	0	0
groupIII	5436508	4	20	1	0	0
groupIII	5571905	4	21	1	0	0
groupIII	5571924	4	21	1	0	0
groupIII	5571933	4	21	1	0	0
groupIII	5571945	4	21	1	0	0
groupIII	5571948	4	21	1	0	0
groupIII	5571963	4	21	1	0	0
groupIII	5571972	4	21	1	0	0
groupIII	5571975	4	21	1	0	0
groupIII	5571948	4	21	1	0	0
groupIII	5571961	4	21	1	0	0
groupIII	5616462	4	17	1	0	0
groupIII	5616484	4	17	1	0	0
groupIII	5616504	4	17	1	0	0
groupIII	5616505	4	17	1	0	0
groupIII	5616517	4	17	1	0	0
groupIII	5616506	4	17	1	0	0
groupIII	5616509	4	17	1	0	0
groupIII	5616531	4	17	1	0	0
groupIII	5618999	4	21	1	0	0
groupIII	5619033	4	21	1	0	0
groupIII	5619030	4	21	1	0	0
groupIII	5619058	4	21	1	0	0
groupIII	5624418	4	21	1	0	0
groupIII	5624466	4	21	1	0	0
groupIII	5624397	4	21	1	0	0
groupIII	5624419	4	21	1	0	0
groupIII	5624456	4	21	1	0	0
groupIII	5634138	4	21	1	0	0
groupIII	5634156	4	21	1	0	0
groupIII	5634157	4	21	1	0	0
groupIII	5634160	4	21	1	0	0
groupIII	5634164	4	21	1	0	0
groupIII	5634180	4	21	1	0	0
groupIII	5634183	4	21	0.666667	0.47619	-0.045918367
groupIII	5649355	4	21	1	0	0
groupIII	5649374	4	21	1	0	0
groupIII	5649375	4	21	1	0	0
groupIII	5649408	4	21	1	0	0
groupIII	5705951	4	20	1	0	0
groupIII	5705999	4	20	1	0	0
groupIII	5705987	4	21	1	0	0
groupIII	5705988	4	21	1	0	0
groupIII	5705991	4	21	1	0	0
groupIII	5742071	4	21	1	0	0
groupIII	5742085	4	21	1	0	0
groupIII	5742093	4	21	1	0	0
groupIII	5742103	4	21	1	0	0
groupIII	5742122	4	21	1	0	0
groupIII	5742131	4	21	1	0	0
groupIII	5742135	4	21	1	0	0
groupIII	5742119	4	21	1	0	0
groupIII	5742133	4	21	1	0	0
groupIII	5742135	4	21	1	0	0
groupIII	5775481	4	21	1	0	0
groupIII	5775489	4	21	1	0	0
groupIII	5775493	4	21	1	0	0
groupIII	5775497	4	21	1	0	0
groupIII	5775521	4	21	1	0	0
groupIII	5775531	4	21	1	0	0
groupIII	5775485	4	21	1	0	0
groupIII	5775512	4	21	1	0	0
groupIII	5775519	4	21	1	0	0
groupIII	5775533	4	21	1	0	0
groupIII	5775568	4	21	1	0	0
groupIII	5861312	4	21	1	0	0
groupIII	5890832	4	20	0.625	0.55	-0.144
groupIII	5890839	4	20	1	0	0
groupIII	5920559	4	21	1	0	0
groupIII	5920570	4	21	1	0	0
groupIII	5920590	4	21	1	0	0
groupIII	5965141	4	21	1	0	0
groupIII	5965158	4	21	1	0	0
groupIII	5965163	4	21	1	0	0
groupIII	5965211	4	21	1	0	0
groupIII	5965220	4	21	1	0	0
groupIII	5965541	4	21	1	0	0
groupIII	5965572	4	21	1	0	0
groupIII	5965582	4	21	1	0	0
groupIII	5965592	4	21	1	0	0
groupIII	5965600	4	20	0.6	0.4	0.1875
groupIII	5991282	4	20	1	0	0
groupIII	5991287	4	20	1	0	0
groupIII	5991307	4	20	1	0	0
groupIII	5991343	4	20	1	0	0
groupIII	5991279	4	20	1	0	0
groupIII	5991280	4	20	1	0	0
groupIII	5991304	4	20	1	0	0
groupIII	5991313	4	20	1	0	0
groupIII	5991325	4	20	1	0	0
groupIII	5991328	4	20	1	0	0
groupIII	5991335	4	20	1	0	0
groupIII	6007790	4	21	1	0	0
groupIII	6007815	4	21	1	0	0
groupIII	6007821	4	21	1	0	0
groupIII	6007851	4	21	1	0	0
groupIII	6022795	4	17	1	0	0
groupIII	6022825	4	17	1	0	0
groupIII	6022828	4	17	1	0	0
groupIII	6022823	4	21	1	0	0
groupIII	6022835	4	21	1	0	0
groupIII	6023406	4	20	1	0	0
groupIII	6023408	4	20	1	0	0
groupIII	6023440	4	20	1	0	0
groupIII	6023383	4	21	1	0	0
groupIII	6023410	4	21	1	0	0
groupIII	6023415	4	21	1	0	0
groupIII	6023433	4	21	1	0	0
groupIII	6024487	4	21	1	0	0
groupIII	6024496	4	21	1	0	0
groupIII	6024542	4	21	1	0	0
groupIII	6024549	4	17	1	0	0
groupIII	6026739	4	21	1	0	0
groupIII	6026747	4	21	1	0	0
groupIII	6026754	4	21	1	0	0
groupIII	6026769	4	21	1	0	0
groupIII	6026777	4	21	1	0	0
groupIII	6026786	4	21	1	0	0
groupIII	6026714	4	21	1	0	0
groupIII	6026729	4	21	1	0	0
groupIII	6027623	4	21	1	0	0
groupIII	6027639	4	21	1	0	0
groupIII	6027671	4	21	1	0	0
groupIII	6027673	4	21	1	0	0
groupIII	6027674	4	21	1	0	0
groupIII	6027679	4	21	1	0	0
groupIII	6027697	4	21	1	0	0
groupIII	6027703	4	21	1	0	0
groupIII	6027704	4	21	1	0	0
groupIII	6027705	4	21	1	0	0
groupIII	6027649	4	20	1	0	0
groupIII	6027654	4	20	1	0	0
groupIII	6027655	4	20	1	0	0
groupIII	6027660	4	20	1	0	0
groupIII	6027689	4	20	1	0	0
groupIII	6037768	4	21	1	0	0
groupIII	6037769	4	21	1	0	0
groupIII	6037777	4	21	1	0	0
groupIII	6037780	4	21	1	0	0
groupIII	6037781	4	21	1	0	0
groupIII	6037793	4	21	1	0	0
groupIII	6037764	4	21	1	0	0
groupIII	6037769	4	21	1	0	0
groupIII	6037772	4	21	1	0	0
groupIII	6037779	4	21	1	0	0
groupIII	6037780	4	21	1	0	0
groupIII	6037788	4	21	1	0	0
groupIII	6037803	4	21	1	0	0
groupIII	6101009	4	21	1	0	0
groupIII	6101040	4	21	1	0	0
groupIII	6101052	4	21	1	0	0
groupIII	6101053	4	21	1	0	0
groupIII	6101061	4	21	1	0	0
groupIII	6101064	4	21	1	0	0
groupIII	6101026	4	21	1	0	0
groupIII	6101039	4	21	1	0	0
groupIII	6110763	4	21	1	0	0
groupIII	6110800	4	21	1	0	0
groupIII	6110802	4	21	1	0	0
